Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score
2234,0.0,316.0,120.0,0.0,0.0,1.0,Tue Jul 23 21:06:24 +0000 2013,,"Williamston, NC",MugshotMatt,6201.0,nigger are,black,Matthewshanea94,Wed Sep 20 02:23:23 +0000 2017,Nigger lovers are the best dick suckers,1616112506.0,Hate speech,-0.8834
2235,0.0,109.0,68.0,0.0,0.0,0.0,Thu May 02 11:48:34 +0000 2013,,"Chicago, IL",Mike,1360.0,nigger are,black,singleguymike,Wed Sep 20 00:40:23 +0000 2017,Why do blacks think it's cool to use the word nigger? Just shows how all they want is attention or are very dumb,1396999286.0,Hate speech,-0.6486
2236,0.0,9.0,23.0,0.0,0.0,0.0,Tue Mar 28 23:19:14 +0000 2017,,"California, USA",Gabriel,4351.0,nigger are,black,Gabriel3555555,Wed Sep 20 00:23:09 +0000 2017,"Taken no nigger dick or nephilim dick, are you claiming to be that 0.66% girl?",8.46864287708713e+17,Hate speech,-0.8201
2237,0.0,0.0,43.0,0.0,1.0,0.0,Sat Nov 12 22:53:39 +0000 2016,25073877.0,"Shreveport, LA",Onyx,196.0,nigger are,black,ShinetheBody,Tue Sep 19 23:36:22 +0000 2017,"@realDonaldTrump 
Obama's a greasy nigger, Trump. I just know.
Clintons and Bushes and Reagan's are white trash. Accurate terms.",7.975730976877527e+17,Hate speech,-0.6486
2239,0.0,33.0,204.0,0.0,2.0,0.0,Tue Feb 09 02:43:50 +0000 2016,2402928494.0,"Minnesota, USA",Yash,794.0,nigger are,black,YashTLOU,Tue Sep 19 22:12:54 +0000 2017,"@Chieffkeefk_off @KEEMSTAR 11/6/15, nigga not nigger, context, you are an idiot.",4890541943.0,Hate speech,-0.5267
2240,131.0,26892.0,39.0,0.0,0.0,7.0,Mon Aug 01 23:11:53 +0000 2016,,"North Little Rock, AR",Rags,12145.0,nigger are,black,YourPalRags,Tue Sep 19 21:59:23 +0000 2017,"If you think that ""nigger"" is just a word, you are a closet bigot and just want to stay that way. Thus approves… https://t.co/Zhjm0WIRZL",7.602517340399862e+17,Hate speech,-0.6486
2241,0.0,31.0,138.0,0.0,1.0,0.0,Sat May 28 08:11:17 +0000 2016,1187330941.0,America,Adrasteia,19.0,nigger are,black,EagleErik13,Tue Sep 19 21:18:02 +0000 2017,"@h3h3productions Hey Ethan, I doubt you'll see this but I'm certain those giving hate for your use of 'nigger' are just a vocal minority.1/2",7.364698794153943e+17,Hate speech,-0.6486
2242,0.0,1337.0,646.0,0.0,0.0,0.0,Tue Apr 14 20:12:40 +0000 2009,,"Indiana, USA",Same Ol' Keish,118089.0,nigger are,black,PimpDeuce,Tue Sep 19 21:05:25 +0000 2017,Lmmfao those are praying rooms you nigger! 😭💀 https://t.co/O1kd4Rjhpc,31213006.0,Hate speech,-0.7264
2244,0.0,24.0,161.0,0.0,3.0,0.0,Mon May 08 13:46:21 +0000 2017,711642490.0,Australia,Strap On,51.0,nigger are,black,inowhatimdoing,Tue Sep 19 19:14:56 +0000 2017,@eIites @Iuvlet @ShadowKnight408 Nigger who the fuck are you,8.615780167193354e+17,Hate speech,-0.8625
2246,0.0,183.0,624.0,0.0,0.0,0.0,Wed Oct 17 11:08:41 +0000 2012,,"Michigan, USA",Niki Schroer,7504.0,nigger are,black,NikiSchroer6715,Tue Sep 19 17:38:58 +0000 2017,"What kind of person lets her son say ""Nigger"".... some parent you are!",886594686.0,Hate speech,-0.8909999999999999
2247,0.0,2221.0,2936.0,0.0,2.0,0.0,Sun Apr 26 04:58:32 +0000 2009,9.094927375940608e+17,"San Francisco, CA",YourFavorite😋,11008.0,nigger are,black,HighOffRell,Tue Sep 19 17:02:29 +0000 2017,@Maverick_Boy_ FOLLOW @_MLJoe because you are a nigger Yes!!!,35407227.0,Hate speech,-0.94
2248,0.0,32.0,0.0,0.0,2.0,0.0,Sat Aug 27 12:43:53 +0000 2016,9.094927375940608e+17,"New York,NY",HELLGIRL,877.0,nigger are,black,LiIpeepz,Tue Sep 19 17:02:28 +0000 2017,@Maverick_Boy_ FOLLOW @_MLJoe because you are a nigger Nice,7.6951578015744e+17,Hate speech,-0.6486
2249,4.0,894.0,803.0,0.0,0.0,0.0,Mon Nov 28 18:57:34 +0000 2016,,Somewhere in Kentucky,Walter Vego,10730.0,nigger are,black,HoneyBunnyDaddy,Tue Sep 19 14:51:58 +0000 2017,"B: Your'e a racist
W: No I'm not. 
B: Yes you are.
W: No I'm not.
B: Admit it!
W: I am not.
B: Don't lie!
W: Fuck off Nigger!
B: I knew it!",8.033118896776847e+17,Hate speech,-0.6486
2251,83.0,1724.0,467.0,0.0,0.0,54.0,Sat Feb 05 01:28:16 +0000 2011,,"Ypsilanti, MI",Tyree,35697.0,nigger are,black,FahvaTy,Tue Sep 19 14:11:01 +0000 2017,"Well then the next time a white person calls you a nigger don't get mad sis because to them that's what we are, so… https://t.co/94iUvakZRn",247549260.0,Hate speech,-0.872
2254,0.0,0.0,30.0,0.0,1.0,0.0,Mon May 29 13:23:21 +0000 2017,8.034069549409034e+17,Morocco,AnglsReturn,28.0,nigger are,black,AnglsWantSucc,Tue Sep 19 12:29:15 +0000 2017,"@Brainy_Narwhal Nigger faggot, where the fuck are you",8.691823747472671e+17,Hate speech,-0.6486
2256,0.0,211.0,50.0,0.0,0.0,0.0,Tue Jul 03 23:17:33 +0000 2012,625978375.0,Norway,🥃 Lillestoel 🐒,9435.0,nigger are,black,Lillestoel,Tue Sep 19 09:16:19 +0000 2017,"Words like ""gay"" and ""nigger"" are obviously not nice to use as curse words, but they have for a FACT infested common language as just that.",625978375.0,Hate speech,-0.802
2259,0.0,243.0,363.0,0.0,2.0,0.0,Sat Oct 22 17:10:49 +0000 2011,88723306.0,,Jeez-us™,15504.0,nigger are,black,greaterthandave,Tue Sep 19 05:35:20 +0000 2017,"@LRADX op recorded a voice to say""we don't need to taser u out of ur sleep, we are just being tacky"" @JustinTrudeau WHY The nigger effect?",396042226.0,Hate speech,-0.4939
2260,0.0,23.0,241.0,0.0,1.0,0.0,Sat Jan 28 22:27:16 +0000 2017,16948493.0,,tracey tatum,7716.0,nigger are,black,TatumptTracey,Tue Sep 19 04:40:42 +0000 2017,@tariqnasheed now neighbors are starting to call us nigger--we and another black were the first homeowners when dirt was all around us,8.254703247035843e+17,Hate speech,-0.1531
2261,0.0,26.0,79.0,0.0,5.0,0.0,Thu Nov 19 01:31:23 +0000 2015,2361583305.0,aus,Siyrox,139.0,nigger are,black,Siyrox,Tue Sep 19 04:10:32 +0000 2017,"@Infamous_Deity @graham_telfer @Syrkatrii @KEEMSTAR @h3h3productions You realize if either words (""nigger""/ ""faggot… https://t.co/itUGwr2mWF",4284703220.0,Hate speech,-0.1531
2263,1.0,93.0,289.0,0.0,1.0,0.0,Sun Apr 09 03:27:13 +0000 2017,8.606369956426957e+17,Behind The Looking Glass,FredJokamotraye,5976.0,nigger are,black,ItsJesseNotFred,Tue Sep 19 03:34:53 +0000 2017,@Witch_chan2000 Are you a nigger?,8.509129600044605e+17,Hate speech,-0.6124
2264,0.0,543.0,531.0,0.0,0.0,0.0,Mon Mar 28 22:28:18 +0000 2011,,Hobbs,Tanasia Taylor,7074.0,nigger are,black,TanTay_14,Tue Sep 19 01:57:31 +0000 2017,"I'm so tired of hearing ""nigga"" and ""nigger"" are 2 totally different words THERE ARE THE SAME WORD!",273653382.0,Hate speech,-0.5624
2265,0.0,224.0,324.0,0.0,1.0,0.0,Wed Apr 16 22:18:54 +0000 2014,8.21278324404224e+17,"District of Columbia, USA",Juche AF,2883.0,nigger are,black,heftypropaganda,Tue Sep 19 01:50:09 +0000 2017,@The_Snake_Oil holy shit. you ARE a nigger. Next you'll be pointing out the vast scientific consensus on rising sea… https://t.co/YgrPqKXHKO,2448146256.0,Hate speech,-0.9096
2266,0.0,224.0,324.0,0.0,1.0,0.0,Wed Apr 16 22:18:54 +0000 2014,8.21278324404224e+17,"District of Columbia, USA",Juche AF,2883.0,nigger are,black,heftypropaganda,Tue Sep 19 01:04:27 +0000 2017,"@The_Snake_Oil Whoa. 
Hey. 
Are you some kinda nigger, who thinks climate change presents a clear &amp; present danger… https://t.co/Vf6XKijrKG",2448146256.0,Hate speech,-0.9161
2268,0.0,0.0,0.0,0.0,0.0,0.0,Sun Aug 27 13:28:16 +0000 2017,9.01798520243368e+17,"California, USA",OMNIGOD,216.0,nigger are,black,O_M_N_I_G_O_D,Mon Sep 18 22:19:54 +0000 2017,"*GOOD RIDDANCE, WET WHITE NIGGER* [WE ARE RIGHTEOUS, AS YOU ARE SELF RIGHTEOUS, AS YOU ARE EVER SELF LOYAL] YA MOTHERFUCKIN PIG LOSER!!",9.01798520243368e+17,Hate speech,-0.8316
2269,0.0,23.0,289.0,4.0,0.0,0.0,Sun Oct 14 00:26:30 +0000 2012,,USA,What up wit Dat,2435.0,nigger are,black,WeSpyU,Mon Sep 18 20:03:10 +0000 2017,When will spics whites acknowledge their historical treatment of #blacks #Asians ? To say #nigger #oriental are good terms shows ignorance,878995856.0,Hate speech,-0.8442
2271,0.0,484.0,1765.0,0.0,2.0,0.0,Wed Jan 18 05:54:19 +0000 2017,25073877.0,"Hollywood, FL",F.H. Brannin,51.0,nigger are,black,FoenyFrenetics,Mon Sep 18 18:50:48 +0000 2017,@realDonaldTrump @netanyahu You are an Orange nigger.,8.215965595320648e+17,Hate speech,-0.767
2272,1.0,1374.0,971.0,0.0,1.0,0.0,Mon Mar 23 05:10:15 +0000 2009,7.146809712919347e+17,Earth,Smark Henry,32594.0,nigger are,black,SmarkHenry,Mon Sep 18 18:49:51 +0000 2017,"@kispykreme Pewdiepie said nigger as a random insult on a gaming stream, H3 called that out on his podcast as shitty to do, and fans are mad",25957745.0,Hate speech,-0.168
2273,0.0,939.0,872.0,0.0,0.0,1.0,Fri Jul 02 02:04:30 +0000 2010,161892519.0,"Washington, D.C.",Tré Easton,10688.0,nigger are,black,treeaston,Mon Sep 18 18:37:08 +0000 2017,"It's time to call Meemaw and Pawpaw what they are: Racists. Again, you don't have to yell ""kill the nigger"" to be a racist.",161892519.0,Hate speech,0.0
2274,0.0,20.0,318.0,0.0,0.0,0.0,Fri Aug 04 21:14:33 +0000 2017,,"Hiawassee, Ga",lunalee17,1183.0,nigger are,black,AngieNi16523238,Mon Sep 18 18:14:38 +0000 2017,Ab said gotta kill a nigger or a Mexican to get in ... new car .. a lil money.... Charles and ben brown yall aren't god are yall,8.935809425850737e+17,Hate speech,-0.0795
2275,0.0,2408.0,870.0,0.0,1.0,0.0,Wed Jun 10 21:54:35 +0000 2009,287462724.0,"Mississippi, USA",⛅️,126394.0,nigger are,black,CMBogan,Mon Sep 18 17:21:50 +0000 2017,@FlashFudd You are a nigger.,46236764.0,Hate speech,-0.6486
2278,3.0,111.0,129.0,0.0,0.0,1.0,Fri Apr 07 18:09:20 +0000 2017,,Canada,BOOTSBRAH,2656.0,nigger are,black,PastasCat,Mon Sep 18 13:23:15 +0000 2017,BOLOGNAS FRIENDS ARE RIGHT HERE NIGGER! https://t.co/MjckkJAZU2,8.504101754167296e+17,Hate speech,0.0
2279,0.0,265.0,279.0,0.0,1.0,0.0,Sat Sep 27 07:47:18 +0000 2014,2540538534.0,switzerland,Speak up,10731.0,nigger are,black,nogamewithu,Mon Sep 18 12:56:13 +0000 2017,"@allicatttx pewdiepie is a fucking nigger 
are you mad at me now sis?",2786844845.0,Hate speech,-0.6868
2280,0.0,2663.0,2113.0,0.0,5.0,0.0,Fri Oct 07 05:07:48 +0000 2011,4284703220.0,Jamaica,#MrSavageAf,31321.0,nigger are,black,iAmSkullaz,Mon Sep 18 12:02:16 +0000 2017,@Siyrox @Infamous_Deity @Syrkatrii @KEEMSTAR @h3h3productions STFU nigga before you get slap ... Are you saying the… https://t.co/cTRbTJIlbr,386369344.0,Hate speech,-0.5707
2282,2.0,588.0,677.0,0.0,1.0,0.0,Fri Sep 14 22:51:16 +0000 2012,1187330941.0,Mars,ShockNawe1!🇺🇸,2426.0,nigger are,black,MaxiumShock,Mon Sep 18 06:18:49 +0000 2017,@h3h3productions Ethan you have a history of saying nigger and nigga in several videos.. you are in no position to… https://t.co/0dVEsY5yTx,824137363.0,Hate speech,-0.7579
2283,0.0,139.0,252.0,0.0,1.0,0.0,Tue Jun 24 19:15:42 +0000 2014,2780215928.0,"Florida, USA",🇺🇸Red Panda Reich,2717.0,nigger are,black,festuche,Mon Sep 18 05:28:12 +0000 2017,@historyinmoment Lol fucking masked man in bottom left corner and nigger holding sign. Whites are Americans and Ger… https://t.co/HPlyntbIDh,2586238849.0,Hate speech,-0.5423
2284,1.0,30.0,64.0,0.0,3.0,0.0,Sun May 14 05:31:05 +0000 2017,7.647061264032113e+17,"Visalia, CA",gabe scott,278.0,nigger are,black,gabescott10,Mon Sep 18 05:00:48 +0000 2017,@haydizzzlee @lizm3345 @_matttthew_ you are a fucking nigger,8.63627707992621e+17,Hate speech,0.0
2286,0.0,181.0,42.0,0.0,1.0,0.0,Thu Dec 17 21:01:26 +0000 2015,613040973.0,"Michigan, USA",Knsu,518.0,nigger are,black,xKnsu,Mon Sep 18 04:42:31 +0000 2017,@xFearrz All of you guys are a bunch of pumpkin beaner trick or nigger booger flavored bubble gum eating pussies.,4517581911.0,Hate speech,0.0
2289,0.0,5.0,104.0,0.0,4.0,0.0,Mon Jan 30 07:13:56 +0000 2017,731070708.0,United States,Random News Watcher,106.0,nigger are,black,WatcherRandom,Mon Sep 18 03:23:39 +0000 2017,@chelsea_yigan @z4nde @_Tommy_yx @antoniodelotero You worthless nigger millennials are responsible for the collapse of America.,8.25965249996034e+17,Hate speech,0.0
2291,0.0,2.0,60.0,0.0,1.0,0.0,Sun Sep 10 21:43:28 +0000 2017,39975533.0,"Pennsylvania, USA",omonla,47.0,nigger are,black,hadeleke_omo,Mon Sep 18 00:40:10 +0000 2017,@vanguardngrnews Nigger are,9.069965714217164e+17,Hate speech,0.0
2292,0.0,48.0,247.0,0.0,1.0,0.0,Fri Oct 10 20:34:38 +0000 2014,8.021757025273446e+17,"Shreveport, LA",Elizabeth Petersen,11.0,nigger are,black,parkwaywideput,Mon Sep 18 00:39:18 +0000 2017,@AqibTalib21 you are a racist nigger,2851081200.0,Hate speech,-0.7184
2293,1.0,834.0,661.0,0.0,1.0,0.0,Tue Jun 28 07:57:56 +0000 2016,7.072747433517793e+17,Sudan,cavani_fan,28145.0,nigger are,black,Baeobab,Sun Sep 17 23:27:09 +0000 2017,"@VIPswiiift Love how ""gamers"" defended their hobby by saying they say nigger all the time further proving how terrible and racist they are.",7.477005458304123e+17,Hate speech,0.0
2294,0.0,247.0,1107.0,0.0,2.0,0.0,Thu Feb 19 17:09:22 +0000 2009,1917731.0,"Atlanta, GA",Marcel J McThomas,708.0,nigger are,black,marcelconcepts,Sun Sep 17 22:57:57 +0000 2017,@thehill @karenhunter Now I use the word Nigger...you are a self hating Negro David The chicken George Clark,21316998.0,Hate speech,-0.8689
2296,1.0,2169.0,484.0,0.0,1.0,0.0,Tue Jun 09 01:02:45 +0000 2015,2233154425.0,Rural America,Cierra,22072.0,nigger are,black,CierraArtwerkx,Sun Sep 17 22:30:51 +0000 2017,"@StephenKing And what does the repetitive usage of ''Nigger'' in your books indicate? 🤔
There are many more example… https://t.co/zqROUmWONU",3314205753.0,Hate speech,-0.3182
2297,0.0,4018.0,3561.0,0.0,0.0,0.0,Sun Apr 13 23:22:31 +0000 2014,,"New Orleans, Louisiana, USA",NG504,136724.0,nigger are,black,NiceGuy504,Sun Sep 17 22:21:21 +0000 2017,"Just as cops are ordered to fill ticket quotas, they are ordered to go out &amp; kill a nigger",2442837163.0,Hate speech,-0.1779
2298,0.0,2408.0,870.0,0.0,1.0,0.0,Wed Jun 10 21:54:35 +0000 2009,97296224.0,"Mississippi, USA",⛅️,126394.0,nigger are,black,CMBogan,Sun Sep 17 21:58:36 +0000 2017,@ChakaSwan You are a nigger.,46236764.0,Hate speech,0.0
2299,1.0,39.0,319.0,0.0,1.0,0.0,Sat May 07 23:15:15 +0000 2016,8.19367913291477e+17,"Massachusetts, USA",the skull focked,3230.0,nigger are,black,oldeddyboy,Sun Sep 17 21:40:23 +0000 2017,"@ImGemineye Say it then, come on gemmy boy, say nigger?

Are u owl? Or chicken 🍗?",7.290872289708687e+17,Hate speech,0.0
2301,1.0,15.0,41.0,0.0,2.0,0.0,Tue Sep 12 02:24:00 +0000 2017,68462484.0,"Illinois, USA",Big Smoke,98.0,nigger are,black,BigSmok243,Sun Sep 17 20:40:54 +0000 2017,@MatthewSantoro @23andMe You can say nigger since you are 1.4 percent black,9.074295566882284e+17,Hate speech,0.0
2302,0.0,23.0,46.0,0.0,1.0,0.0,Wed Mar 18 01:35:35 +0000 2015,35797559.0,"Mena, AR",Trailltrader,1379.0,nigger are,black,Trailltrader,Sun Sep 17 19:44:26 +0000 2017,"@ALSHARPTON_REV You're such a nigger.  You really are.  You incite hate, war,,,,u are spiritually ugly.  Be more like Wendy Williams",3094663758.0,Hate speech,-0.5423
2303,0.0,838.0,768.0,0.0,2.0,0.0,Sat Oct 15 08:21:46 +0000 2011,7.438308102020792e+17,"Houston, TX",swarthy hotep,12374.0,nigger are,black,13thconcept_,Sun Sep 17 19:43:19 +0000 2017,"@NegusNirel @LegatoFromOhio @JayCartere The 2 are unrelated. 

At the end of the day, nigger is a powerless word. Y… https://t.co/dhKkPzLfnm",391243165.0,Hate speech,0.0
2307,0.0,23.0,96.0,0.0,0.0,0.0,Thu Jun 01 14:47:16 +0000 2017,,"Modesto, CA",BREBRE,1281.0,nigger are,black,bintheclouds,Sun Sep 17 17:31:29 +0000 2017,I wonder where are the girls that were by me when I was called a nigger. I wonder if that affected them in anyway.,8.70290657042088e+17,Hate speech,0.0
2309,0.0,1111.0,820.0,0.0,5.0,0.0,Fri Jul 16 01:52:53 +0000 2010,339422203.0,NC ,brandon🇬🇩,68925.0,nigger are,black,NotBrandonNoel,Sun Sep 17 15:06:07 +0000 2017,@_Enheduanna @Ey3OfTheStorm @HilaKleinH3 @KEEMSTAR @h3h3productions When PewDiePie said Nigger he used it as an ins… https://t.co/Cy9dvKc0fw,167225609.0,Hate speech,-0.5334
2311,0.0,247.0,1333.0,0.0,1.0,0.0,Tue Feb 22 22:44:47 +0000 2011,118845216.0,"Clearwater, FL",Jeremy Sparks,7125.0,nigger are,black,XBlade13,Sun Sep 17 13:05:56 +0000 2017,@SheriffClarke Nigger are you for real? Stop eating your coon flakes.,256226507.0,Hate speech,-0.7579
2313,1.0,1083.0,842.0,0.0,0.0,0.0,Sat Aug 24 07:28:06 +0000 2013,1695786888.0,"Pittsburgh, PA","Just Call Me ""Art""",16555.0,nigger are,black,ArtLikeUs_,Sun Sep 17 12:26:07 +0000 2017,"If you are defined by your oppression, you're gone. Aka Deray, Shaun King, etc I'm tired of y'all narrating hot to be a helpless nigger",1695786888.0,Hate speech,0.0
2316,0.0,125.0,114.0,0.0,5.0,0.0,Sat Oct 22 11:28:56 +0000 2011,395867023.0,Sweden,Greene,5462.0,nigger are,black,GreenMiscreant,Sun Sep 17 11:11:41 +0000 2017,"@StarToasters @0ryuge @matt_chesthairs @stillgray @shaun_jen You treating ""nigger"" and ""faggot"" like it's Voldemort… https://t.co/T6vD2Vx1wL",395867023.0,Hate speech,-0.8481
2317,0.0,125.0,114.0,0.0,4.0,0.0,Sat Oct 22 11:28:56 +0000 2011,3193456998.0,Sweden,Greene,5462.0,nigger are,black,GreenMiscreant,Sun Sep 17 10:24:21 +0000 2017,@StarToasters @shaun_jen @matt_chesthairs @stillgray The rape jokes and this one time of yelling nigger are the onl… https://t.co/rFVBUYG6Oo,395867023.0,Hate speech,-0.1536
2321,0.0,245.0,80.0,0.0,1.0,0.0,Sat Dec 31 12:23:15 +0000 2016,8.151714597610004e+17,"Texas, USA",Groovy Skeptic ☮️,4718.0,nigger are,black,groovy_skeptic,Sun Sep 17 04:56:04 +0000 2017,"@PoeTameron Can't forget being called an ""undercover nigger"" bc I stood by citizens by saying cops are overly aggre… https://t.co/vEmlYWuN6R",8.151714597610004e+17,Hate speech,-0.5106
2322,1.0,718.0,577.0,0.0,0.0,0.0,Wed Apr 08 01:17:06 +0000 2015,,loving. ,jaz❤️,58255.0,nigger are,black,jaz10141,Sun Sep 17 03:45:09 +0000 2017,It's 2017 and little white teenagers are still using nigger as an insult,3146103664.0,Hate speech,0.0
2325,0.0,345.0,334.0,0.0,0.0,0.0,Fri Mar 31 21:44:56 +0000 2017,,"Georgia, USA",Michael,33621.0,nigger are,black,LinkedHeroX_,Sun Sep 17 03:10:47 +0000 2017,Are you a nigger? — Maybe https://t.co/j0x1fhAauS,8.479277166870733e+17,Hate speech,-0.872
2326,4.0,128.0,362.0,0.0,3.0,0.0,Wed Feb 15 00:49:01 +0000 2017,7.490584779604705e+17,"Neosho, MO",Cineoll_YT,2160.0,nigger are,black,CineollYT,Sun Sep 17 01:46:45 +0000 2017,@CAZ_official_ @Qu_ote__ @Nike_fawzi Fuk off you are not involved in this you nigger,8.31666591251198e+17,Hate speech,0.0
2327,1.0,17.0,174.0,0.0,0.0,0.0,Mon Jul 31 20:42:55 +0000 2017,,United States,The Boys,26.0,nigger are,black,TheBoysKillinit,Sun Sep 17 01:30:17 +0000 2017,You dumb nigger trixs are for kids!!,8.921234287145779e+17,Hate speech,-0.8519
2328,0.0,4204.0,1108.0,0.0,0.0,0.0,Mon May 18 07:40:32 +0000 2009,,Dark Side Of The Moon ,Anna Weitsi,484616.0,nigger are,black,Fresh_Lezinto,Sun Sep 17 00:29:40 +0000 2017,"""The only time you're allowed to say nigger/f****t"" are my favorite Chris Rock gags because his scenarios are things that'll never happen",40833813.0,Hate speech,-0.34
2330,1.0,16256.0,8459.0,1.0,0.0,1.0,Mon Jun 29 23:38:35 +0000 2009,,"Missouri, USA",A.B.,289857.0,nigger are,black,PoliticalAnt,Sun Sep 17 00:09:50 +0000 2017,"After a cop says he will kill you &amp; calls you a nigger, if you are Black. Yes. That's what murderer #JasonStockley… https://t.co/sok5t3pzlh",52230962.0,Hate speech,-0.9169
2331,1.0,113.0,49.0,0.0,1.0,0.0,Tue May 31 20:48:17 +0000 2016,2595058308.0,"Memphis, TN",.,1873.0,nigger are,black,Su5lime,Sat Sep 16 23:08:39 +0000 2017,@Pheasted no dude im sick of having nothing to do bc all of my pals are playing nigger ball,7.37747548723544e+17,Hate speech,0.0
2332,6.0,3266.0,3124.0,0.0,0.0,2.0,Tue Jun 03 14:45:37 +0000 2008,14993373.0,Frank Sinatra's New York,analoglady.com,52848.0,nigger are,black,analoglady,Sat Sep 16 22:51:50 +0000 2017,"""Dear Momma -- Wherever you are, if ever you hear the word 'nigger' again, remember they are advertising my book.""… https://t.co/NkrR6HjbND",14993373.0,Hate speech,-0.1779
2333,2.0,345.0,334.0,0.0,0.0,0.0,Fri Mar 31 21:44:56 +0000 2017,,"Georgia, USA",Michael,33621.0,nigger are,black,LinkedHeroX_,Sat Sep 16 22:34:13 +0000 2017,hi nigger how are you — Doing good https://t.co/sRkmVGPnpb,8.479277166870733e+17,Hate speech,-0.5106
2334,0.0,1554.0,886.0,0.0,0.0,0.0,Tue Dec 22 00:34:57 +0000 2015,,Flower City,Cornelius Mago,7373.0,nigger are,black,magotheguy,Sat Sep 16 22:22:03 +0000 2017,It's only offensive to be called a nigger if you are one. https://t.co/f4nLqFGxQi,4562266701.0,Hate speech,0.0
2337,0.0,10.0,38.0,1.0,1.0,0.0,Wed Aug 24 00:36:43 +0000 2016,1932765523.0,"Cinco Ranch, TX",Yoyoyo Sameer,220.0,nigger are,black,dead_inside1000,Sat Sep 16 21:21:36 +0000 2017,"@EtikaWNetwork nigger,when are you making a livestream? Also jake paul released another shitty music vid #joyconboyz",7.682456173615104e+17,Hate speech,0.0
2338,0.0,47.0,56.0,0.0,6.0,0.0,Mon Aug 07 18:23:36 +0000 2017,8.775486160339927e+17,"Washington, DC",Elizabeth Carlisle,1157.0,nigger are,black,AGLizCarlisle,Sat Sep 16 20:34:22 +0000 2017,@DavidCe99720302 @just1ofyou @HarryTuttle11 @kodacohen @ShaunKing @realDonaldTrump No my nigga you are thinking of… https://t.co/muQDm3EJjI,8.946250866024571e+17,Hate speech,-0.1027
2339,7.0,2716.0,995.0,0.0,1.0,1.0,Wed Feb 23 19:46:05 +0000 2011,,"Los Angeles, CA",♡ A L E X I S ♡,44492.0,nigger are,black,sassyblackdiva,Sat Sep 16 20:15:20 +0000 2017,"So y'all just don't want my Black ass money anymore huh, @BenefitBeauty? Me and my nigger dollars are going elsewhe… https://t.co/Qg2k9rHLCA",256648403.0,Hate speech,0.0
2341,0.0,54.0,13.0,0.0,1.0,0.0,Sun Nov 28 21:51:01 +0000 2010,220804321.0,"Sand Springs, OK",Dan Quam,30737.0,nigger are,black,bendapplegate,Sat Sep 16 17:36:37 +0000 2017,"@FoxNews I guess using terms like bitch, whore, nigger, cracker, wetback, spic, faggot, and the like are out too then.🤔",220804321.0,Hate speech,-0.4588
2345,0.0,453.0,539.0,0.0,5.0,0.0,Thu Jun 04 16:35:49 +0000 2009,3007035115.0,"Louisville, KY",Jayy,12138.0,nigger are,black,Mr_JayMiller,Sat Sep 16 15:57:36 +0000 2017,@lenderman233c @sapnojit_saha @h3h3productions @jacksfilms @commentiquette Talks down on Felix for saying nigger sa… https://t.co/yIOSqgY8v1,44655685.0,Hate speech,-0.34
2349,2.0,988.0,432.0,0.0,0.0,0.0,Sun Feb 27 05:20:59 +0000 2011,,POND,dweeb ass nigga,54912.0,nigger are,black,svveetpwussy,Sat Sep 16 14:58:24 +0000 2017,Hey Nigger...how are you,258203554.0,Hate speech,0.0
2350,1.0,26.0,48.0,0.0,1.0,0.0,Fri Jul 24 18:21:48 +0000 2009,14471133.0,Canada,Lazy Einstein,75.0,nigger are,black,Brantholbein,Sat Sep 16 12:57:26 +0000 2017,"@vanaman 
False DMCAs are against the law. Saying Nigger isn't. So breaking the law because you are offended is so stupid.",59849862.0,Hate speech,0.0
2351,0.0,21.0,89.0,0.0,3.0,0.0,Fri Jul 25 00:23:57 +0000 2014,2678236098.0,Denmark,GamingLogon,903.0,nigger are,black,Revixy,Sat Sep 16 12:04:52 +0000 2017,"@YourPalRags @h3h3productions @h3h3productions you can say nigger but Felix can't?!
You are a Hypocrite ETHAN.
You… https://t.co/qrr5N714tT",2678236098.0,Hate speech,0.0
2352,0.0,41.0,139.0,0.0,1.0,0.0,Mon Dec 03 23:25:17 +0000 2012,39538010.0,nowhere,Duade metaBorg,514.0,nigger are,black,diabzAU,Sat Sep 16 12:02:54 +0000 2017,@pewdiepie yo Pewds . Are you American? Did you call an black man a nigger? No? Nuff said.,987639265.0,Hate speech,0.0
2354,0.0,11.0,74.0,0.0,2.0,0.0,Fri Jun 30 12:39:03 +0000 2017,22546542.0,"Cleveland, GA",Tedd Fuxedo,119.0,nigger are,black,SpuddzBuckley,Sat Sep 16 09:00:18 +0000 2017,"@mascan42 @AnthonyCumiaxyz If you think that Twitter and/or the amount of followers you have matters, even slightly, you are a silly nigger.",8.807676392279695e+17,Hate speech,-0.5423
2356,0.0,77.0,51.0,0.0,1.0,0.0,Thu Jul 07 23:39:17 +0000 2016,1187330941.0,"Manhattan, NY",chad,331.0,nigger are,black,SauceItBoss,Sat Sep 16 03:52:46 +0000 2017,@h3h3productions are you going to make a pewdiepie comment nigger faggot,7.5119893643887e+17,Hate speech,0.0
